Simbolo,N,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
ARDRUSDT,588,"['N/A', 'N/A', 'N/A']",88,4,95.45,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 414)]",0,0,0,0,25,0.0823,0.09469,0.08853,88.07,15.92,72.15633118716822,137,139,2025-09-17 13:59:59.999,0.0847,2025-09-16 17:59:59.999,0.08731,Alcista,2,Alcista,2,83.6244541484716,79.12458998891766,2.0,Sobre-compra-K
MDTUSDT,588,"['Hang_Man', 'N/A', 'N/A']",92,2,97.83,"[('Bajista', 37), ('Bajista', 331)]",0,0,0,0,30,0.0238,0.02969,0.02566,90.34,52.18,38.1527669524552,140,147,2025-09-17 13:59:59.999,0.02488,2025-09-17 17:59:59.999,0.02598,Bajista,13,Bajista,7,32.36514522821576,28.630705394190937,2.0,Neutro
KNCUSDT,588,"['N/A', 'N/A', 'N/A']",127,9,92.91,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 306)]",0,0,0,0,15,0.3642,0.4052,0.3845,96.36,29.73,66.63198959687905,134,133,2025-09-17 13:59:59.999,0.3668,2025-09-17 17:59:59.999,0.3875,Bajista,18,Alcista,3,85.50724637681158,85.8002358746571,3.0,Sobre-compra
LRCUSDT,588,"['N/A', 'N/A', 'N/A']",117,5,95.73,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 275)]",0,0,0,0,15,0.09,0.103,0.0966,23.19,31.99,8.799171842650129,121,122,2025-09-17 13:59:59.999,0.0901,2025-09-17 17:59:59.999,0.0976,Alcista,2,Alcista,3,86.66666666666667,88.05954279638497,3.0,Sobre-compra
USDTUAH,588,"['N/A', 'Doji', 'N/A']",71,0,100.0,[],0,0,0,0,17,42.51,42.95,42.8,2.5,1.14,1.3551401869159008,127,102,2025-09-17 09:59:59.999,42.72,2025-09-17 17:59:59.999,42.84,Bajista,1,Alcista,10,87.09677419354647,93.54838709677323,5.0,Sobre-compra
COMPUSDT,588,"['N/A', 'N/A', 'N/A']",118,5,95.76,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,28,42.23,48.16,45.81,28.42,12.97,15.455140798952176,132,128,2025-09-17 13:59:59.999,43.61,2025-09-17 17:59:59.999,46.21,Alcista,3,Alcista,3,85.0746268656717,91.9188330147789,3.0,Sobre-compra
SCUSDT,588,"['N/A', 'N/A', 'N/A']",99,4,95.96,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,15,0.002912,0.003115,0.002993,24.86,44.0,19.14467089876379,129,131,2025-09-17 05:59:59.999,0.002923,2025-09-17 17:59:59.999,0.003011,Bajista,25,Alcista,3,80.64516129032276,81.99095228352552,2.0,Sobre-compra
ZENUSDT,588,"['N/A', 'N/A', 'N/A']",91,3,96.7,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,15,7.141,8.031,7.574,35.86,13.52,22.339582783205692,125,120,2025-09-17 13:59:59.999,7.163,2025-09-16 21:59:59.999,7.427,Alcista,2,Alcista,3,92.15246636771298,88.66706609365372,3.0,Sobre-compra
SNXUSDT,588,"['N/A', 'N/A', 'N/A']",123,3,97.56,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 517)]",0,0,0,0,29,0.656,0.737,0.695,15.4,30.94,15.539568345323723,108,104,2025-09-17 13:59:59.999,0.661,2025-09-17 17:59:59.999,0.703,Alcista,2,Alcista,3,82.22222222222217,88.15203509356428,3.0,Sobre-compra
VTHOUSDT,588,"['N/A', 'N/A', 'N/A']",120,5,95.83,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 22)]",0,0,0,0,12,0.0018,0.001953,0.001863,32.8,11.86,20.933977455716583,126,123,2025-09-17 13:59:59.999,0.001802,2025-09-17 17:59:59.999,0.00187,Bajista,18,Alcista,3,90.00000000000021,82.25108225108234,2.0,Sobre-compra
DGBUSDT,588,"['N/A', 'N/A', 'N/A']",95,3,96.84,"[('Bajista', 1), ('Alcista', 23), ('Bajista', 424)]",0,0,0,0,15,0.00805,0.00896,0.00841,25.45,16.77,8.680142687277037,118,108,2025-09-17 05:59:59.999,0.00809,2025-09-13 17:59:59.999,0.00896,Bajista,23,Alcista,3,92.30769230769262,91.14219114219121,3.0,Sobre-compra
SXPUSDT,588,"['N/A', 'N/A', 'N/A']",109,3,97.25,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 339)]",0,0,0,0,28,0.1689,0.185,0.1765,28.9,11.56,17.337110481586414,122,112,2025-09-17 13:59:59.999,0.1706,2025-09-17 17:59:59.999,0.1785,Bajista,1,Alcista,3,76.47058823529404,83.79310344827591,3.0,Sobre-compra-D
DCRUSDT,588,"['N/A', 'N/A', 'N/A']",81,0,100.0,[],0,0,0,0,15,16.07,17.43,17.12,6.37,23.89,17.52336448598132,138,115,2025-09-17 13:59:59.999,16.55,2025-09-17 17:59:59.999,17.25,Alcista,3,Alcista,3,86.3157894736843,89.6137377341659,9.0,Sobre-compra
STORJUSDT,588,"['N/A', 'N/A', 'N/A']",123,9,92.68,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 16)]",0,1,0,0,25,0.2494,0.2754,0.259,30.39,18.65,11.737451737451732,130,126,2025-09-17 13:59:59.999,0.249,2025-09-17 17:59:59.999,0.2607,Bajista,18,Alcista,2,85.47008547008564,82.10660249495213,2.0,Sobre-compra
MANAUSDT,588,"['N/A', 'N/A', 'N/A']",117,7,94.02,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,27,0.3144,0.391,0.3495,11.87,36.28,24.406294706723873,132,118,2025-09-17 13:59:59.999,0.3315,2025-09-17 17:59:59.999,0.3545,Alcista,97,Alcista,3,80.31496062992123,76.9544429847921,2.0,Sobre-compra-K
YFIUSDT,588,"['N/A', 'N/A', 'N/A']",130,5,96.15,"[('Bajista', 0), ('Alcista', 22), ('Alcista', 23)]",0,0,0,0,28,5173.0,5747.0,5551.0,14.41,21.11,6.701495226085392,125,121,2025-09-17 13:59:59.999,5326.0,2025-09-16 21:59:59.999,5494.0,Alcista,3,Alcista,3,93.58490566037736,91.18144590301965,3.0,Sobre-compra
USDTDAI,588,"['N/A', 'N/A', 'N/A']",9,0,100.0,[],0,0,0,0,33,0.9903,1.0011,1.0007,1.51,3.54,2.0285799940041738,90,81,2025-09-16 09:59:59.999,1.0002,2025-09-17 09:59:59.999,1.001,Alcista,46,Alcista,4,66.66666666666666,55.55555555555554,5.0,Neutro
JSTUSDT,588,"['N/A', 'N/A', 'N/A']",148,7,95.27,"[('Bajista', 0), ('Alcista', 11), ('Alcista', 14)]",0,0,0,0,10,0.03252,0.03491,0.03332,30.07,4.26,25.810324129651832,120,121,2025-09-17 13:59:59.999,0.03261,2025-09-16 21:59:59.999,0.03311,Bajista,23,Bajista,18,68.37606837606872,50.411865055169415,2.0,Neutro
CRVUSDT,588,"['N/A', 'N/A', 'N/A']",118,9,92.37,"[('Bajista', 0), ('Alcista', 21), ('Alcista', 23)]",0,0,0,0,10,0.7147,0.8621,0.7822,48.63,37.45,11.186397340833558,128,140,2025-09-17 05:59:59.999,0.7178,2025-09-17 17:59:59.999,0.7897,Bajista,27,Alcista,3,90.00000000000006,85.72537829658455,2.0,Sobre-compra
SANDUSDT,588,"['N/A', 'N/A', 'Doji']",120,6,95.0,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,27,0.2803,0.334,0.3105,15.01,29.5,14.492753623188406,125,125,2025-09-17 13:59:59.999,0.2955,2025-09-17 17:59:59.999,0.3127,Alcista,67,Alcista,3,89.57345971563988,91.81923183728416,3.0,Sobre-compra
NMRUSDT,588,"['N/A', 'N/A', 'N/A']",120,6,95.0,"[('Bajista', 41), ('Bajista', 70), ('Bajista', 71)]",0,0,0,0,44,15.65,22.46,17.23,43.06,62.74,19.6749854904237,121,119,2025-09-17 13:59:59.999,16.84,2025-09-17 17:59:59.999,17.62,Alcista,136,Bajista,1,33.620689655172455,48.07558342041104,4.0,Neutro
DOTUSDT,588,"['N/A', 'N/A', 'N/A']",117,4,96.58,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 62)]",0,0,0,0,28,3.822,4.626,4.438,5.3,32.24,26.949076160432618,126,134,2025-09-17 13:59:59.999,4.136,2025-09-16 17:59:59.999,4.295,Alcista,64,Alcista,3,91.13573407202215,92.00384938143299,3.0,Sobre-compra
LUNAUSDT,588,"['N/A', 'N/A', 'N/A']",92,4,95.65,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,15,0.145,0.1616,0.1533,29.81,17.74,12.067840834964134,130,126,2025-09-17 13:59:59.999,0.1469,2025-09-16 21:59:59.999,0.1509,Alcista,2,Alcista,3,94.31818181818181,91.42795665384297,3.0,Sobre-compra
RSRUSDT,588,"['N/A', 'N/A', 'N/A']",136,7,94.85,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,2,12,0.007248,0.008313,0.007765,30.53,33.17,2.6400515132002695,131,125,2025-09-17 13:59:59.999,0.007179,2025-09-16 21:59:59.999,0.007569,Bajista,28,Alcista,2,88.65355521936466,84.45353319580867,2.0,Sobre-compra
PAXGUSDT,588,"['N/A', 'N/A', 'N/A']",120,5,95.83,"[('Alcista', 1), ('Bajista', 116), ('Bajista', 122)]",0,0,0,0,10,3588.12,3712.69,3664.73,1.31,10.89,9.58187915617249,138,146,2025-09-17 13:59:59.999,3657.59,2025-09-17 13:59:59.999,3708.49,Alcista,139,Bajista,3,12.958257713248427,24.000870257599516,1.0,Sobre-venta-K
TRBUSDT,588,"['N/A', 'N/A', 'N/A']",109,6,94.5,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 78)]",0,0,0,0,15,34.0,39.03,37.78,24.72,18.18,6.537850714663833,131,121,2025-09-17 13:59:59.999,34.94,2025-09-16 13:59:59.999,36.5,Alcista,3,Alcista,3,95.53805774278212,95.73832693990175,3.0,Sobre-compra
SUSHIUSDT,588,"['N/A', 'N/A', 'N/A']",117,5,95.73,"[('Bajista', 0), ('Alcista', 23), ('Alcista', 208)]",0,0,0,0,28,0.7428,0.871,0.8123,35.42,38.08,2.6591160901144804,119,121,2025-09-17 13:59:59.999,0.7602,2025-09-16 17:59:59.999,0.7963,Alcista,3,Alcista,2,88.68552412645587,86.59893550456756,3.0,Sobre-compra
KSMUSDT,588,"['N/A', 'N/A', 'N/A']",125,4,96.8,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 423)]",0,0,0,0,15,15.06,17.24,16.09,12.06,25.61,13.548788067122421,123,110,2025-09-17 13:59:59.999,15.41,2025-09-17 17:59:59.999,16.21,Alcista,12,Alcista,3,88.78504672897188,87.92505510201563,3.0,Sobre-compra
EGLDUSDT,588,"['N/A', 'N/A', 'Martillo_Inv']",119,3,97.48,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 208)]",0,0,0,0,25,13.6,15.45,14.44,27.98,21.05,6.925207756232698,112,124,2025-09-17 13:59:59.999,13.64,2025-09-16 21:59:59.999,14.15,Bajista,18,Alcista,3,76.41509433962261,87.64346209220047,3.0,Sobre-compra-D
DIAUSDT,588,"['N/A', 'N/A', 'N/A']",119,7,94.12,"[('Bajista', 0), ('Alcista', 16), ('Bajista', 356)]",0,0,0,2,12,0.6961,0.7758,0.7171,71.25,56.45,14.795704922604948,135,125,2025-09-17 13:59:59.999,0.6875,2025-09-17 17:59:59.999,0.7233,Bajista,18,Alcista,2,82.68156424580981,74.39478584729962,2.0,Sobre-compra-K
RUNEUSDT,588,"['N/A', 'N/A', 'Doji']",117,7,94.02,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 207)]",0,0,0,0,23,1.197,1.348,1.341,30.87,16.63,14.243102162565254,122,116,2025-09-17 13:59:59.999,1.251,2025-09-16 21:59:59.999,1.294,Alcista,3,Alcista,3,94.17475728155338,97.09374625434482,3.0,Sobre-compra
FIOUSDT,588,"['N/A', 'N/A', 'N/A']",108,3,97.22,"[('Bajista', 1), ('Alcista', 21), ('Bajista', 436)]",0,0,0,0,25,0.01797,0.02101,0.01903,31.42,35.0,3.5733053074093277,133,130,2025-09-17 13:59:59.999,0.01827,2025-09-17 17:59:59.999,0.01934,Bajista,18,Alcista,3,72.32142857142844,82.82509157509146,1.0,Sobre-compra-D
UMAUSDT,588,"['N/A', 'N/A', 'N/A']",120,4,96.67,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,34,1.275,1.465,1.359,51.36,26.49,24.871228844738773,119,116,2025-09-17 13:59:59.999,1.297,2025-09-15 17:59:59.999,1.342,Bajista,23,Alcista,3,88.57142857142857,89.81684981684982,3.0,Sobre-compra
BELUSDT,588,"['N/A', 'N/A', 'N/A']",119,4,96.64,"[('Bajista', 0), ('Alcista', 21), ('Alcista', 207)]",0,0,0,0,28,0.2382,0.2719,0.2592,25.5,24.81,0.6944444444444464,125,127,2025-09-17 13:59:59.999,0.2451,2025-09-17 05:59:59.999,0.2605,Alcista,3,Alcista,3,90.67357512953356,85.01175908573107,2.0,Sobre-compra
UNIUSDT,588,"['N/A', 'N/A', 'Doji']",114,9,92.11,"[('Bajista', 0), ('Alcista', 23), ('Alcista', 142)]",0,0,0,0,25,9.004,10.36,9.566,28.58,38.12,9.544219109345612,129,127,2025-09-17 13:59:59.999,9.134,2025-09-16 21:59:59.999,9.405,Bajista,28,Alcista,3,90.05235602094263,88.1741451096005,3.0,Sobre-compra
OXTUSDT,588,"['N/A', 'N/A', 'N/A']",93,3,96.77,"[('Dentro', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,15,0.0512,0.0574,0.0547,18.28,8.41,9.872029250457029,117,113,2025-09-17 13:59:59.999,0.0522,2025-09-17 17:59:59.999,0.0554,Alcista,2,Alcista,3,81.57894736842107,86.64464190779984,3.0,Sobre-compra
SUNUSDT,588,"['N/A', 'N/A', 'N/A']",101,7,93.07,"[('Bajista', 0), ('Alcista', 77), ('Alcista', 102)]",0,0,0,0,53,0.01955,0.0215,0.02058,24.05,23.42,0.6316812439261312,128,123,2025-09-17 13:59:59.999,0.02019,2025-09-16 21:59:59.999,0.02037,Bajista,115,Alcista,2,90.1639344262299,78.94223263075732,2.0,Sobre-compra-K
AVAXUSDT,588,"['N/A', 'N/A', 'N/A']",118,7,94.07,"[('Bajista', 0), ('Bajista', 13), ('Bajista', 46)]",0,0,2,0,30,24.26,31.25,32.49,0.43,51.95,51.52354570637119,126,129,2025-09-17 09:59:59.999,29.38,2025-09-17 01:59:59.999,30.26,Alcista,97,Alcista,3,96.05633802816901,85.50607971437903,2.0,Sobre-compra
FLMUSDT,588,"['N/A', 'N/A', 'Doji']",94,1,98.94,"[('Bajista', 47)]",0,0,0,0,31,0.0277,0.0409,0.0346,18.21,28.61,10.404624277456644,107,98,2025-09-17 13:59:59.999,0.0335,2025-09-17 17:59:59.999,0.0354,Alcista,49,Alcista,7,74.1935483870967,78.49462365591397,2.0,Neutro
UTKUSDT,588,"['N/A', 'N/A', 'N/A']",106,5,95.28,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 22)]",0,0,0,0,15,0.02491,0.02825,0.02678,50.49,13.82,36.66915608663181,124,136,2025-09-17 13:59:59.999,0.02504,2025-09-17 17:59:59.999,0.02715,Bajista,100,Alcista,3,83.4821428571429,82.42954667742801,2.0,Sobre-compra
XVSUSDT,588,"['N/A', 'N/A', 'N/A']",114,1,99.12,"[('Bajista', 0)]",0,0,0,0,28,6.14,6.83,6.68,8.53,23.35,14.820359281437117,109,103,2025-09-17 09:59:59.999,6.38,2025-09-17 17:59:59.999,6.75,Alcista,10,Alcista,4,86.79245283018862,85.54742651777686,2.0,Sobre-compra
USDTBRL,588,"['N/A', 'N/A', 'N/A']",128,4,96.88,"[('Alcista', 15), ('Alcista', 267), ('Alcista', 268)]",0,2,0,0,9,5.2985,5.4606,5.3214,5.99,0.66,5.323786973352887,125,130,2025-09-17 13:59:59.999,5.2861,2025-09-16 17:59:59.999,5.3133,Bajista,62,Bajista,48,61.391304347825006,47.508676468023076,4.0,Neutro
AAVEUSDT,588,"['N/A', 'N/A', 'N/A']",117,4,96.58,"[('Bajista', 0), ('Alcista', 23), ('Bajista', 254)]",0,0,0,0,10,289.48,321.83,307.2,25.65,30.66,5.016276041666657,128,141,2025-09-17 13:59:59.999,290.62,2025-09-17 17:59:59.999,308.57,Bajista,25,Alcista,2,92.82346778418017,84.21036435644513,2.0,Sobre-compra
NEARUSDT,588,"['N/A', 'N/A', 'N/A']",119,8,93.28,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 54)]",0,0,0,0,28,2.4,2.889,2.856,8.58,37.22,28.641456582633047,123,129,2025-09-17 13:59:59.999,2.648,2025-09-17 05:59:59.999,2.769,Alcista,56,Alcista,3,100.0,97.7855817051797,3.0,Sobre-compra
FILUSDT,588,"['N/A', 'N/A', 'N/A']",109,7,93.58,"[('Bajista', 0), ('Bajista', 8), ('Bajista', 65)]",0,0,0,0,8,2.324,2.66,2.563,18.03,23.37,5.345298478345708,123,125,2025-09-17 13:59:59.999,2.457,2025-09-17 17:59:59.999,2.588,Alcista,12,Alcista,3,66.2020905923345,64.1363290480195,8.0,Neutro
INJUSDT,588,"['N/A', 'N/A', 'Doji']",116,5,95.69,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 414)]",0,0,0,0,28,12.88,14.88,14.42,14.77,37.93,23.1622746185853,115,124,2025-09-17 13:59:59.999,13.56,2025-09-17 17:59:59.999,14.54,Alcista,9,Alcista,3,90.47619047619054,92.00628840245786,3.0,Sobre-compra
AUDIOUSDT,588,"['N/A', 'N/A', 'N/A']",74,4,94.59,"[('Bajista', 0), ('Bajista', 270), ('Bajista', 429)]",0,0,0,0,15,0.0595,0.0671,0.0624,21.79,20.83,0.961538461538467,116,120,2025-09-17 13:59:59.999,0.0606,2025-09-17 17:59:59.999,0.0631,Bajista,23,Alcista,3,59.57446808510637,52.265563435776244,10.0,Neutro
CTKUSDT,588,"['N/A', 'N/A', 'N/A']",135,8,94.07,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 338)]",0,0,0,0,25,0.319,0.365,0.3406,53.76,38.34,15.413975337639464,130,120,2025-09-17 13:59:59.999,0.324,2025-09-17 17:59:59.999,0.3439,Alcista,3,Alcista,3,85.00000000000011,87.35652286565623,3.0,Sobre-compra
AXSUSDT,588,"['N/A', 'N/A', 'N/A']",122,5,95.9,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,26,2.35,2.7,2.519,16.28,23.98,7.701468836840032,125,121,2025-09-17 13:59:59.999,2.385,2025-09-16 21:59:59.999,2.491,Alcista,3,Alcista,2,88.41463414634163,86.90327287888267,3.0,Sobre-compra
STRAXUSDT,588,"['N/A', 'N/A', 'N/A']",92,3,96.74,"[('Bajista', 1), ('Alcista', 339), ('Bajista', 522)]",0,0,0,0,28,0.04257,0.04534,0.04407,63.29,14.0,49.28522804629,134,143,2025-09-17 13:59:59.999,0.0428,2025-09-17 17:59:59.999,0.04466,Bajista,23,Alcista,3,69.43005181347151,72.70411649954656,12.0,Neutro
ROSEUSDT,588,"['N/A', 'N/A', 'N/A']",111,2,98.2,"[('Bajista', 1), ('Bajista', 517)]",0,0,0,0,33,0.02383,0.03096,0.02978,15.58,33.88,18.300873069173953,132,129,2025-09-17 13:59:59.999,0.02738,2025-09-17 17:59:59.999,0.03046,Alcista,54,Alcista,3,78.343949044586,82.70718629673611,3.0,Sobre-compra-D
AVAUSDT,588,"['N/A', 'N/A', 'N/A']",135,6,95.56,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,15,0.5257,0.5887,0.5573,23.51,18.63,4.880674681500089,122,117,2025-09-17 13:59:59.999,0.5319,2025-09-17 17:59:59.999,0.5631,Alcista,2,Alcista,3,84.06593406593403,84.4142702668391,3.0,Sobre-compra
SKLUSDT,588,"['N/A', 'N/A', 'N/A']",103,7,93.2,"[('Bajista', 0), ('Alcista', 21), ('Alcista', 202)]",0,2,0,0,17,0.02669,0.031,0.02773,95.02,43.06,51.96538045438154,127,126,2025-09-17 13:59:59.999,0.02653,2025-09-17 17:59:59.999,0.02811,Bajista,72,Alcista,2,61.855670103092855,59.0280321663439,3.0,Neutro
GRTUSDT,588,"['N/A', 'N/A', 'N/A']",115,4,96.52,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,28,0.0876,0.1033,0.0972,24.07,28.7,4.629629629629619,119,118,2025-09-17 13:59:59.999,0.0921,2025-09-17 17:59:59.999,0.0979,Alcista,12,Alcista,3,88.8888888888888,91.22507122507112,3.0,Sobre-compra
JUVUSDT,588,"['N/A', 'N/A', 'N/A']",58,3,94.83,"[('Alcista', 138), ('Bajista', 247), ('Bajista', 325)]",0,0,0,0,22,1.117,1.265,1.146,64.75,28.27,36.47469458987784,135,146,2025-09-17 13:59:59.999,1.127,2025-09-16 21:59:59.999,1.148,Bajista,117,Alcista,2,52.777777777777466,44.44444444444422,2.0,Neutro
PSGUSDT,588,"['N/A', 'N/A', 'N/A']",51,2,96.08,"[('Bajista', 0), ('Alcista', 146)]",0,0,0,0,12,1.593,1.704,1.637,34.7,17.84,16.860109957238855,137,157,2025-09-17 13:59:59.999,1.598,2025-09-17 05:59:59.999,1.636,Bajista,147,Alcista,2,86.27450980392176,81.79692962456305,2.0,Sobre-compra
1INCHUSDT,588,"['N/A', 'N/A', 'N/A']",119,11,90.76,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,28,0.2433,0.2788,0.2678,46.23,41.3,4.929051530993291,122,123,2025-09-17 13:59:59.999,0.2522,2025-09-16 21:59:59.999,0.2608,Alcista,12,Alcista,3,95.05494505494498,96.60537719361254,3.0,Sobre-compra
OGUSDT,588,"['N/A', 'N/A', 'N/A']",77,8,89.61,"[('Alcista', 34), ('Alcista', 35), ('Alcista', 36)]",0,1,0,0,36,13.5,25.1,14.317,75.32,74.84,0.4749598379548843,133,150,2025-09-17 05:59:59.999,13.131,2025-09-17 17:59:59.999,14.73,Bajista,4,Bajista,6,25.65433701059917,28.862931718220466,7.0,Neutro
ATMUSDT,588,"['N/A', 'N/A', 'N/A']",67,1,98.51,"[('Bajista', 325)]",0,0,0,0,22,1.236,1.567,1.348,60.24,30.93,29.302670623145403,130,140,2025-09-17 13:59:59.999,1.325,2025-09-17 13:59:59.999,1.388,Alcista,8,Alcista,12,43.13725490196088,37.872846108140216,3.0,Neutro
ASRUSDT,588,"['N/A', 'N/A', 'N/A']",98,12,87.76,"[('Bajista', 0), ('Alcista', 19), ('Bajista', 63)]",0,0,0,0,64,2.341,2.977,2.485,252.39,25.88,226.51911468812878,126,129,2025-09-17 13:59:59.999,2.404,2025-09-17 17:59:59.999,2.492,Bajista,190,Alcista,2,92.04545454545442,77.45994427028909,2.0,Sobre-compra-K
CELOUSDT,588,"['N/A', 'N/A', 'N/A']",118,7,94.07,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 57)]",0,0,0,0,26,0.28,0.3383,0.3173,27.32,25.56,1.7648912700913861,127,135,2025-09-17 13:59:59.999,0.2953,2025-09-16 21:59:59.999,0.3094,Alcista,2,Alcista,3,89.43089430894314,91.22282765380855,3.0,Sobre-compra
RIFUSDT,588,"['N/A', 'N/A', 'N/A']",96,4,95.83,"[('Bajista', 0), ('Bajista', 53), ('Bajista', 198)]",1,0,0,0,24,0.0554,0.0622,0.0619,6.46,25.85,19.38610662358641,108,101,2025-09-17 13:59:59.999,0.0594,2025-09-15 01:59:59.999,0.0615,Alcista,59,Alcista,3,87.49999999999987,89.77272727272727,3.0,Sobre-compra
TRUUSDT,588,"['N/A', 'N/A', 'N/A']",94,3,96.81,"[('Dentro', 0), ('Bajista', 415), ('Bajista', 424)]",0,0,0,0,10,0.0286,0.033,0.0324,31.48,29.32,2.1604938271605043,101,91,2025-09-17 13:59:59.999,0.0308,2025-09-17 17:59:59.999,0.0329,Alcista,10,Alcista,3,79.9999999999999,81.05263157894727,2.0,Sobre-compra-D
CKBUSDT,588,"['N/A', 'N/A', 'N/A']",115,7,93.91,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,26,0.004831,0.005794,0.005233,42.37,43.55,1.1847888400534998,115,118,2025-09-17 13:59:59.999,0.005001,2025-09-17 17:59:59.999,0.005298,Alcista,39,Alcista,3,78.11447811447809,84.37785888766287,3.0,Sobre-compra-D
TWTUSDT,588,"['N/A', 'N/A', 'N/A']",110,2,98.18,"[('Bajista', 0), ('Bajista', 429)]",0,0,0,0,23,0.7211,0.832,0.7875,10.62,18.83,8.215873015873012,123,127,2025-09-17 13:59:59.999,0.7636,2025-09-17 17:59:59.999,0.792,Alcista,43,Alcista,2,58.150851581508554,55.068937550689476,2.0,Neutro
SFPUSDT,588,"['N/A', 'N/A', 'N/A']",147,6,95.92,"[('Bajista', 0), ('Alcista', 23), ('Bajista', 136)]",0,0,0,0,29,0.4499,0.4955,0.4642,18.1,12.45,5.644118914261096,119,128,2025-09-17 13:59:59.999,0.4504,2025-09-17 17:59:59.999,0.4695,Bajista,1,Alcista,2,71.87499999999991,76.2152777777777,1.0,Neutro
DODOUSDT,588,"['N/A', 'N/A', 'N/A']",101,2,98.02,"[('Bajista', 0), ('Bajista', 1)]",0,0,0,0,29,0.044,0.0534,0.0483,12.42,34.99,22.567287784679102,107,101,2025-09-17 13:59:59.999,0.0456,2025-09-17 17:59:59.999,0.0487,Alcista,3,Alcista,3,88.88888888888896,91.13756613756617,3.0,Sobre-compra
CAKEUSDT,588,"['N/A', 'N/A', 'N/A']",118,9,92.37,"[('Bajista', 0), ('Bajista', 7), ('Alcista', 155)]",1,0,2,0,29,2.393,2.665,2.699,22.75,28.2,5.446461652463864,123,121,2025-09-17 13:59:59.999,2.524,2025-09-16 21:59:59.999,2.769,Alcista,3,Alcista,9,79.1666666666666,67.5423590746171,7.0,Neutro
ACMUSDT,588,"['N/A', 'N/A', 'N/A']",62,5,91.94,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 15)]",0,3,0,0,13,0.89,0.972,0.911,42.37,23.82,18.551042810098775,138,137,2025-09-17 05:59:59.999,0.884,2025-09-17 17:59:59.999,0.919,Bajista,141,Bajista,1,77.14285714285715,70.92592592592591,1.0,Neutro
FISUSDT,588,"['N/A', 'N/A', 'N/A']",86,2,97.67,"[('Bajista', 0), ('Alcista', 16)]",0,0,0,0,24,0.1035,0.14,0.111,63.42,33.51,29.90990990990992,129,123,2025-09-17 09:59:59.999,0.1051,2025-09-17 17:59:59.999,0.1121,Bajista,17,Bajista,18,55.14018691588787,47.97507788161996,3.0,Neutro
OMUSDT,588,"['N/A', 'N/A', 'N/A']",119,1,99.16,"[('Bajista', 1)]",0,0,0,0,15,0.2008,0.2302,0.2152,84.53,11.71,72.81598513011153,138,126,2025-09-17 13:59:59.999,0.2065,2025-09-17 17:59:59.999,0.2184,Bajista,208,Alcista,3,81.39534883720928,82.96403402798751,2.0,Sobre-compra
